Email id,From Name,From seniority,From Department,To Name,To seniority,To Department,Email topic,Date,Sentiment,Is opened?,Device,Within work hours,Within workdays
806,Jorey Deguara,Middle level management,Product development,Minette Southard,Professional,Product development,Operational Issues,3/20/2024,neutral,opened,desktop,yes,yes
807,Jorey Deguara,Middle level management,Product development,Minette Southard,Professional,Product development,Product Development,3/5/2024,neutral,unopened,desktop,yes,yes
808,Minette Southard,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/8/2024,positive,unopened,mobile,yes,yes
809,Minette Southard,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/19/2024,neutral,opened,desktop,yes,yes
810,Minette Southard,Professional,Product development,Jorey Deguara,Middle level management,Product development,Technical Support,3/14/2024,negative,opened,desktop,yes,yes
811,Minette Southard,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/18/2024,negative,opened,desktop,yes,yes
812,Minette Southard,Professional,Product development,Jorey Deguara,Middle level management,Product development,Meeting Scheduling,3/30/2024,positive,opened,desktop,no,no
813,Jorey Deguara,Middle level management,Product development,Theressa Tuddall,Professional,Product development,Training and Development,3/28/2024,neutral,opened,desktop,yes,yes
814,Jorey Deguara,Middle level management,Product development,Theressa Tuddall,Professional,Product development,HR related topics,3/8/2024,neutral,opened,desktop,yes,yes
815,Jorey Deguara,Middle level management,Product development,Theressa Tuddall,Professional,Product development,Project Updates,3/29/2024,neutral,opened,desktop,yes,yes
816,Jorey Deguara,Middle level management,Product development,Theressa Tuddall,Professional,Product development,Project Updates,3/26/2024,negative,opened,desktop,yes,yes
817,Jorey Deguara,Middle level management,Product development,Theressa Tuddall,Professional,Product development,Project Updates,3/12/2024,neutral,opened,desktop,yes,yes
818,Jorey Deguara,Middle level management,Product development,Theressa Tuddall,Professional,Product development,Product Development,3/7/2024,neutral,opened,desktop,yes,yes
819,Jorey Deguara,Middle level management,Product development,Theressa Tuddall,Professional,Product development,Internal Policies and Procedures,3/22/2024,positive,opened,mobile,yes,yes
820,Jorey Deguara,Middle level management,Product development,Theressa Tuddall,Professional,Product development,Project Updates,3/18/2024,neutral,opened,desktop,yes,yes
821,Theressa Tuddall,Professional,Product development,Jorey Deguara,Middle level management,Product development,Operational Issues,3/8/2024,neutral,opened,desktop,yes,yes
822,Theressa Tuddall,Professional,Product development,Jorey Deguara,Middle level management,Product development,Meeting Scheduling,3/27/2024,positive,opened,desktop,yes,yes
823,Theressa Tuddall,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/13/2024,neutral,opened,mobile,yes,yes
824,Jorey Deguara,Middle level management,Product development,Oran Benge,Professional,Product development,Product Development,3/27/2024,neutral,opened,desktop,yes,yes
825,Jorey Deguara,Middle level management,Product development,Oran Benge,Professional,Product development,Product Development,3/7/2024,positive,opened,desktop,yes,yes
826,Jorey Deguara,Middle level management,Product development,Oran Benge,Professional,Product development,Product Development,3/8/2024,neutral,opened,desktop,yes,yes
827,Jorey Deguara,Middle level management,Product development,Oran Benge,Professional,Product development,HR related topics,3/15/2024,neutral,opened,desktop,yes,yes
828,Jorey Deguara,Middle level management,Product development,Oran Benge,Professional,Product development,Product Development,3/22/2024,neutral,opened,desktop,no,yes
829,Jorey Deguara,Middle level management,Product development,Oran Benge,Professional,Product development,Internal Policies and Procedures,3/21/2024,neutral,opened,mobile,yes,yes
830,Jorey Deguara,Middle level management,Product development,Oran Benge,Professional,Product development,Product Development,3/29/2024,positive,opened,desktop,yes,yes
831,Oran Benge,Professional,Product development,Jorey Deguara,Middle level management,Product development,Operational Issues,3/28/2024,neutral,opened,desktop,yes,yes
832,Oran Benge,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/28/2024,positive,opened,desktop,yes,yes
833,Oran Benge,Professional,Product development,Jorey Deguara,Middle level management,Product development,Operational Issues,3/14/2024,negative,opened,mobile,yes,yes
834,Oran Benge,Professional,Product development,Jorey Deguara,Middle level management,Product development,Vendor Relations,3/27/2024,negative,opened,desktop,yes,yes
835,Oran Benge,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/30/2024,positive,opened,desktop,no,no
836,Oran Benge,Professional,Product development,Jorey Deguara,Middle level management,Product development,Meeting Scheduling,3/13/2024,positive,opened,mobile,yes,yes
837,Oran Benge,Professional,Product development,Jorey Deguara,Middle level management,Product development,Project Updates,3/28/2024,positive,opened,desktop,yes,yes
838,Oran Benge,Professional,Product development,Jorey Deguara,Middle level management,Product development,Meeting Scheduling,3/1/2024,positive,unopened,desktop,no,yes
839,Oran Benge,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/22/2024,neutral,unopened,mobile,yes,yes
840,Jorey Deguara,Middle level management,Product development,Maggy Putson,Professional,Product development,Internal Policies and Procedures,3/6/2024,neutral,opened,desktop,yes,yes
841,Jorey Deguara,Middle level management,Product development,Maggy Putson,Professional,Product development,Product Development,3/30/2024,positive,opened,desktop,no,no
842,Jorey Deguara,Middle level management,Product development,Maggy Putson,Professional,Product development,Meeting Scheduling,3/27/2024,negative,opened,desktop,yes,yes
843,Jorey Deguara,Middle level management,Product development,Maggy Putson,Professional,Product development,Project Updates,3/13/2024,neutral,opened,desktop,no,yes
844,Jorey Deguara,Middle level management,Product development,Maggy Putson,Professional,Product development,Product Development,3/22/2024,positive,opened,mobile,yes,yes
845,Jorey Deguara,Middle level management,Product development,Maggy Putson,Professional,Product development,Internal Policies and Procedures,3/20/2024,positive,opened,desktop,yes,yes
846,Maggy Putson,Professional,Product development,Jorey Deguara,Middle level management,Product development,HR related topics,3/27/2024,neutral,opened,mobile,yes,yes
847,Maggy Putson,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/27/2024,neutral,opened,desktop,yes,yes
848,Maggy Putson,Professional,Product development,Jorey Deguara,Middle level management,Product development,Sales and Marketing,3/13/2024,neutral,opened,mobile,yes,yes
849,Maggy Putson,Professional,Product development,Jorey Deguara,Middle level management,Product development,Legal Matters,3/6/2024,positive,opened,desktop,no,yes
850,Maggy Putson,Professional,Product development,Jorey Deguara,Middle level management,Product development,Client Related Communication,3/8/2024,positive,opened,desktop,yes,yes
851,Maggy Putson,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/14/2024,positive,unopened,mobile,no,yes
852,Maggy Putson,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/6/2024,neutral,unopened,mobile,yes,yes
853,Maggy Putson,Professional,Product development,Jorey Deguara,Middle level management,Product development,Operational Issues,3/13/2024,positive,opened,mobile,yes,yes
854,Maggy Putson,Professional,Product development,Jorey Deguara,Middle level management,Product development,Operational Issues,3/15/2024,positive,opened,desktop,yes,yes
855,Jorey Deguara,Middle level management,Product development,Barry Goundsy,Professional,Product development,Sales and Marketing,3/1/2024,neutral,unopened,desktop,yes,yes
856,Jorey Deguara,Middle level management,Product development,Barry Goundsy,Professional,Product development,Product Development,3/14/2024,positive,opened,desktop,yes,yes
857,Jorey Deguara,Middle level management,Product development,Barry Goundsy,Professional,Product development,Vendor Relations,3/12/2024,neutral,opened,desktop,yes,yes
858,Jorey Deguara,Middle level management,Product development,Barry Goundsy,Professional,Product development,Product Development,3/26/2024,neutral,opened,desktop,yes,yes
859,Jorey Deguara,Middle level management,Product development,Barry Goundsy,Professional,Product development,Project Updates,3/14/2024,positive,opened,desktop,yes,yes
860,Barry Goundsy,Professional,Product development,Jorey Deguara,Middle level management,Product development,Internal Policies and Procedures,3/14/2024,positive,opened,desktop,yes,yes
861,Barry Goundsy,Professional,Product development,Jorey Deguara,Middle level management,Product development,Training and Development,3/14/2024,neutral,opened,desktop,yes,yes
862,Barry Goundsy,Professional,Product development,Jorey Deguara,Middle level management,Product development,Product Development,3/7/2024,positive,opened,mobile,yes,yes
863,Rodrique Coulston,Professional,Product development,Lisette Loweth,Professional,Product development,Product Development,3/18/2024,negative,opened,mobile,yes,yes
864,Rodrique Coulston,Professional,Product development,Lisette Loweth,Professional,Product development,Operational Issues,3/13/2024,neutral,opened,desktop,yes,yes
865,Rodrique Coulston,Professional,Product development,Lisette Loweth,Professional,Product development,Project Updates,3/13/2024,neutral,opened,desktop,yes,yes
866,Rodrique Coulston,Professional,Product development,Lisette Loweth,Professional,Product development,Legal Matters,3/14/2024,positive,opened,desktop,yes,yes
867,Lisette Loweth,Professional,Product development,Rodrique Coulston,Professional,Product development,Sales and Marketing,3/13/2024,neutral,opened,desktop,yes,yes
868,Rodrique Coulston,Professional,Product development,Minette Southard,Professional,Product development,Operational Issues,3/6/2024,neutral,opened,desktop,yes,yes
869,Rodrique Coulston,Professional,Product development,Minette Southard,Professional,Product development,Meeting Scheduling,3/19/2024,neutral,opened,desktop,yes,yes
870,Rodrique Coulston,Professional,Product development,Minette Southard,Professional,Product development,Training and Development,3/26/2024,neutral,opened,desktop,yes,yes
871,Rodrique Coulston,Professional,Product development,Minette Southard,Professional,Product development,Meeting Scheduling,3/30/2024,neutral,opened,desktop,no,no
872,Rodrique Coulston,Professional,Product development,Minette Southard,Professional,Product development,Project Updates,3/7/2024,neutral,opened,desktop,yes,yes
873,Rodrique Coulston,Professional,Product development,Minette Southard,Professional,Product development,Sales and Marketing,3/14/2024,positive,opened,desktop,no,yes
874,Rodrique Coulston,Professional,Product development,Minette Southard,Professional,Product development,Technical Support,3/13/2024,positive,opened,desktop,yes,yes
875,Minette Southard,Professional,Product development,Rodrique Coulston,Professional,Product development,Product Development,3/8/2024,negative,opened,mobile,yes,yes
876,Minette Southard,Professional,Product development,Rodrique Coulston,Professional,Product development,Meeting Scheduling,3/11/2024,positive,opened,desktop,yes,yes
877,Minette Southard,Professional,Product development,Rodrique Coulston,Professional,Product development,Operational Issues,3/15/2024,negative,opened,desktop,yes,yes
878,Minette Southard,Professional,Product development,Rodrique Coulston,Professional,Product development,Sales and Marketing,3/13/2024,neutral,opened,desktop,yes,yes
879,Minette Southard,Professional,Product development,Rodrique Coulston,Professional,Product development,Legal Matters,3/20/2024,negative,opened,mobile,yes,yes
880,Minette Southard,Professional,Product development,Rodrique Coulston,Professional,Product development,Product Development,3/14/2024,positive,opened,mobile,yes,yes
881,Minette Southard,Professional,Product development,Rodrique Coulston,Professional,Product development,Project Updates,3/18/2024,neutral,opened,desktop,yes,yes
882,Minette Southard,Professional,Product development,Rodrique Coulston,Professional,Product development,Meeting Scheduling,3/11/2024,neutral,opened,mobile,no,yes
883,Theressa Tuddall,Professional,Product development,Maggy Putson,Professional,Product development,Project Updates,3/29/2024,neutral,opened,desktop,yes,yes
884,Theressa Tuddall,Professional,Product development,Maggy Putson,Professional,Product development,Project Updates,3/7/2024,negative,unopened,desktop,yes,yes
885,Theressa Tuddall,Professional,Product development,Maggy Putson,Professional,Product development,Product Development,3/25/2024,neutral,opened,desktop,no,yes
886,Theressa Tuddall,Professional,Product development,Maggy Putson,Professional,Product development,Vendor Relations,3/27/2024,neutral,opened,desktop,yes,yes
887,Theressa Tuddall,Professional,Product development,Maggy Putson,Professional,Product development,Technical Support,3/25/2024,neutral,opened,desktop,no,yes
888,Maggy Putson,Professional,Product development,Barry Goundsy,Professional,Product development,Product Development,3/26/2024,neutral,opened,mobile,yes,yes
889,Maggy Putson,Professional,Product development,Barry Goundsy,Professional,Product development,Product Development,3/20/2024,neutral,unopened,mobile,yes,yes
890,Maggy Putson,Professional,Product development,Barry Goundsy,Professional,Product development,Project Updates,3/12/2024,positive,opened,desktop,no,yes
891,Maggy Putson,Professional,Product development,Barry Goundsy,Professional,Product development,Product Development,3/30/2024,neutral,opened,desktop,no,no
892,Maggy Putson,Professional,Product development,Barry Goundsy,Professional,Product development,Product Development,3/8/2024,positive,opened,desktop,yes,yes
893,Maggy Putson,Professional,Product development,Theressa Tuddall,Professional,Product development,Product Development,3/13/2024,positive,opened,desktop,yes,yes
894,Maggy Putson,Professional,Product development,Theressa Tuddall,Professional,Product development,Product Development,3/27/2024,neutral,opened,mobile,yes,yes
895,Maggy Putson,Professional,Product development,Theressa Tuddall,Professional,Product development,Product Development,3/14/2024,positive,opened,mobile,yes,yes
896,Barry Goundsy,Professional,Product development,Maggy Putson,Professional,Product development,Project Updates,3/14/2024,positive,unopened,mobile,no,yes
897,Emmey Matoshin,Middle level management,Sales,Nelia Routledge,Professional,Sales,Training and Development,3/20/2024,positive,opened,mobile,yes,yes
